id,bucket,y_true,y_pred,lo,hi
1,mid,4.596920967102051,5.070556640625,4.257038480492048,5.884074800757952
10,low,1.7916760444641113,2.0093994140625,1.5706298125756755,2.4481690155493245
103,high,8.690258026123047,10.08642578125,8.641074562072754,11.531777000427246
11,low,2.452816963195801,2.48980712890625,2.0510375274194255,2.9285767303930745
113,low,1.970270037651062,2.060546875,1.6217772735131755,2.4993164764868245
116,high,8.224547386169434,6.33892822265625,4.893577003479004,7.784279441833496
129,mid,4.360132217407227,5.2553558349609375,4.441837674827985,6.06887399509389
132,high,8.712574005126953,8.5072021484375,7.061850929260254,9.952553367614746
160,low,3.4205689430236816,3.787445068359375,3.3486754668725505,4.2262146698461995
162,high,7.444029808044434,8.290557861328125,6.845206642150879,9.73590908050537
163,mid,6.186408996582031,6.145561218261719,5.332043058128766,6.959079378394671
184,mid,5.754227161407471,5.8665771484375,5.053058988304548,6.680095308570452
199,mid,5.492950916290283,5.26861572265625,4.455097562523298,6.082133882789202
216,mid,4.7197442054748535,4.658935546875,3.845417386742048,5.472453707007952
217,high,7.575884819030762,5.6240739822387695,4.178722763061524,7.069425201416015
222,mid,4.998966217041016,4.84375,4.030231839867048,5.657268160132952
223,mid,5.340489864349365,5.787321090698242,4.97380293056529,6.600839250831195
226,low,3.948111057281494,4.1291961669921875,3.690426565505363,4.567965768479012
236,low,3.4955270290374756,3.6289520263671875,3.190182424880363,4.067721627854012
238,mid,6.157790184020996,5.920188903808594,5.106670743675641,6.733707063941546
249,mid,5.4104461669921875,5.8287353515625,5.015217191429548,6.642253511695452
252,mid,6.574048042297363,5.731689453125,4.918171292992048,6.545207613257952
261,mid,5.3792619705200195,4.6273193359375,3.813801175804548,5.440837496070452
265,mid,6.598658084869385,5.3701171875,4.556599027367048,6.183635347632952
267,mid,5.704744815826416,5.33551025390625,4.521992093773298,6.149028414039202
269,mid,5.772295951843262,5.258331298828125,4.444813138695173,6.071849458961077
271,low,1.413017988204956,1.116851806640625,0.6780822051538004,1.5556214081274495
274,mid,5.887199878692627,6.75933837890625,5.945820218773298,7.572856539039202
278,low,3.782357931137085,4.130462646484375,3.6916930449975505,4.5692322479711995
286,low,3.2788760662078857,3.349853515625,2.9110839141381755,3.7886231171118245
295,mid,4.40424919128418,3.94287109375,3.129352933617048,4.756389253882952
296,low,3.259704113006592,2.956298828125,2.5175292266381755,3.3950684296118245
298,mid,5.139557838439941,3.983154296875,3.169636136742048,4.796672457007952
303,mid,5.783337116241455,5.424072265625,4.610554105492048,6.237590425757952
304,low,2.3328781127929688,2.6691627502441406,2.230393148757316,3.107932351730965
312,low,3.2219290733337402,3.2802734375,2.8415038360131755,3.7190430389868245
315,low,1.2670869827270508,1.27911376953125,0.8403441680444254,1.7178833710180745
316,low,1.2670830488204956,1.27752685546875,0.8387572539819254,1.7162964569555745
326,mid,4.701609134674072,5.5096435546875,4.696125394554548,6.323161714820452
33,high,8.322854042053223,8.00537109375,6.560019874572754,9.450722312927246
342,mid,6.278030872344971,6.8055419921875,5.992023832054548,7.619060152320452
345,mid,4.768634796142578,4.937164306640625,4.123646146507673,5.750682466773577
349,mid,6.376077175140381,5.565277099609375,4.751758939476423,6.378795259742327
350,low,0.0,0.3623046875,-0.07646491398682465,0.8010742889868246
354,mid,5.321630001068115,6.255126953125,5.441608792992048,7.068645113257952
363,mid,5.321631908416748,6.25146484375,5.437946683617048,7.064983003882952
366,mid,5.321630954742432,6.2532958984375,5.439777738304548,7.066814058570452
367,mid,5.321633815765381,6.2525634765625,5.439045316429548,7.066081636695452
376,mid,7.1283721923828125,6.961334228515625,6.147816068382673,7.774852388648577
385,high,7.555100917816162,7.55841064453125,6.113059425354004,9.003761863708496
389,mid,6.449330806732178,6.2701416015625,5.456623441429548,7.083659761695452
397,high,10.096921920776367,10.353240966796875,8.90788974761963,11.79859218597412
399,mid,5.808962821960449,6.673851013183594,5.860332853050641,7.487369173316546
407,mid,7.26249885559082,7.39306640625,6.579548246117048,8.206584566382952
409,high,9.918815612792969,8.9031982421875,7.457847023010254,10.348549461364746
411,high,7.715030193328857,5.96319580078125,4.517844581604004,7.408547019958496
423,mid,5.222814083099365,5.23583984375,4.422321683617048,6.049358003882952
430,mid,5.796357154846191,7.26068115234375,6.447162992210798,8.074199312476702
446,mid,5.862915992736816,5.51947021484375,4.705952054710798,6.332988374976702
456,mid,4.921616077423096,4.743408203125,3.929890042992048,5.556926363257952
458,high,8.486948013305664,8.462890625,7.017539405822754,9.908241844177246
459,high,9.085283279418945,8.8634033203125,7.418052101135254,10.308754539489746
460,mid,7.04791784286499,7.16943359375,6.355915433617048,7.982951753882952
466,high,7.507966995239258,7.26519775390625,5.819846534729004,8.710548973083496
472,mid,5.591069221496582,5.637939453125,4.824421292992048,6.451457613257952
482,high,8.32131576538086,8.05084228515625,6.605491065979004,9.496193504333496
5,high,7.94283390045166,8.23779296875,6.792441749572754,9.683144187927246
50,high,9.311030387878418,9.47576904296875,8.030417823791504,10.921120262145996
500,mid,5.176599979400635,5.12310791015625,4.309589750023298,5.936626070289202
516,high,7.759023189544678,8.0325927734375,6.587241554260254,9.477943992614746
519,mid,6.199240207672119,6.3720703125,5.558552152367048,7.185588472632952
520,high,8.486947059631348,8.4635009765625,7.018149757385254,9.908852195739746
527,high,9.470436096191406,9.95654296875,8.511191749572754,11.401894187927246
542,mid,6.4307990074157715,6.5244140625,5.710895902367048,7.337932222632952
545,mid,5.951415061950684,5.282958984375,4.469440824242048,6.096477144507952
555,high,13.488109588623047,13.2808837890625,11.835532569885254,14.726235008239746
559,high,7.336153030395508,5.907958984375,4.462607765197754,7.353310203552246
568,mid,6.082428932189941,5.8428955078125,5.029377347679548,6.656413667945452
576,low,3.5094640254974365,3.3935546875,2.9547850860131755,3.8323242889868245
580,high,8.600900650024414,8.146484375,6.701133155822754,9.591835594177246
60,mid,6.094051837921143,6.2196197509765625,5.40610159084361,7.033137911109515
61,high,9.98331356048584,10.0526123046875,8.607261085510254,11.497963523864746
610,mid,6.55934476852417,6.22454833984375,5.411030179710798,7.038066499976702
611,mid,6.261774063110352,6.0076904296875,5.194172269554548,6.821208589820452
619,mid,4.175909042358398,4.1678466796875,3.354328519554548,4.981364839820452
629,high,10.032976150512695,10.0264892578125,8.581138038635254,11.471840476989746
632,mid,5.604395866394043,6.714599609375,5.901081449242048,7.528117769507952
635,high,18.338836669921875,17.8173828125,16.372031593322752,19.262734031677248
647,mid,4.3270039558410645,4.803199768066406,3.9896816079334543,5.616717928199359
655,mid,5.651134014129639,5.4422607421875,4.628742582054548,6.255778902320452
664,mid,4.588153839111328,3.8213348388671875,3.0078166787342355,4.63485299900014
673,mid,4.4319610595703125,4.0849609375,3.271442777367048,4.898479097632952
683,mid,5.710062026977539,5.391357421875,4.577839261742048,6.204875582007952
689,low,2.97865891456604,3.215606689453125,2.7768370879663005,3.6543762909399495
69,mid,6.038045883178711,7.751106262207031,6.937588102074079,8.564624422339984
692,low,2.5224359035491943,2.5181884765625,2.0794188750756755,2.9569580780493245
70,mid,6.034568786621094,7.08453369140625,6.271015531273298,7.898051851539202
705,low,3.3247299194335938,3.50457763671875,3.0658080352319255,3.9433472382055745
708,low,2.6951749324798584,2.59576416015625,2.1569945586694255,3.0345337616430745
71,high,9.490788459777832,9.22772216796875,7.782370948791504,10.673073387145996
713,low,3.379287004470825,2.7985382080078125,2.359768606520988,3.237307809494637
714,mid,5.0543341636657715,4.1993408203125,3.385822660179548,5.012858980445452
715,low,3.7608489990234375,3.8212432861328125,3.382473684645988,4.260012887619637
728,mid,4.3055949211120605,3.60888671875,2.795368558617048,4.422404878882952
730,low,3.1198089122772217,3.038818359375,2.6000487578881755,3.4775879608618245
734,mid,4.68071985244751,4.463264465332031,3.6497463051990793,5.276782625464984
736,mid,4.51662015914917,5.361083984375,4.547565824242048,6.174602144507952
739,mid,4.547953128814697,4.321964263916016,3.5084461037830637,5.135482424048968
75,mid,4.563942909240723,4.61865234375,3.805134183617048,5.432170503882952
756,mid,5.589355945587158,3.9747962951660156,3.1612781350330637,4.788314455298968
765,high,8.195388793945312,7.93475341796875,6.489402198791504,9.380104637145996
766,mid,6.50816011428833,7.142650604248047,6.3291324441150945,7.956168764380999
769,mid,6.174164772033691,6.1845703125,5.371052152367048,6.998088472632952
771,mid,5.03973913192749,5.230659484863281,4.417141324730329,6.044177644996234
782,low,2.8777780532836914,3.0419921875,2.6032225860131755,3.4807617889868245
783,high,7.571174144744873,7.9854736328125,6.540122413635254,9.430824851989746
791,high,9.371173858642578,8.5361328125,7.090781593322754,9.981484031677246
800,high,10.367213249206543,10.6552734375,9.209922218322754,12.100624656677246
812,high,12.327665328979492,12.208251953125,10.762900733947754,13.653603172302246
815,low,1.8265600204467773,2.2848663330078125,1.846096731520988,2.723635934494637
820,low,3.718540906906128,3.16845703125,2.7296874297631755,3.6072266327368245
821,low,1.5330009460449219,1.473876953125,1.0351073516381755,1.9126465546118245
822,mid,5.503011226654053,5.91943359375,5.105915433617048,6.732951753882952
827,mid,6.68407678604126,6.6588134765625,5.845295316429548,7.472331636695452
840,mid,4.427628993988037,3.684417724609375,2.870899564476423,4.497935884742327
843,mid,4.9364190101623535,5.033203125,4.219684964867048,5.846721285132952
845,mid,4.892737865447998,4.9793701171875,4.165851957054548,5.792888277320452
854,low,3.9711380004882812,4.1875,3.7487303985131755,4.6262696014868245
859,high,12.40870475769043,10.23089599609375,8.785544776916504,11.676247215270996
860,low,3.5616331100463867,3.6514892578125,3.2127196563256755,4.0902588592993245
861,high,12.327664375305176,12.208251953125,10.762900733947754,13.653603172302246
863,high,12.327665328979492,12.208984375,10.763633155822754,13.654335594177246
864,high,12.327665328979492,12.20751953125,10.762168312072754,13.652870750427246
868,high,12.40870475769043,10.22650146484375,8.781150245666504,11.671852684020996
871,low,3.4739890098571777,3.42132568359375,2.9825560821069255,3.8600952850805745
88,high,7.975595951080322,8.18902587890625,6.743674659729004,9.634377098083496
885,mid,4.206860065460205,4.817138671875,4.003620511742048,5.630656832007952
888,low,1.616603970527649,1.6208343505859375,1.182064749099113,2.059603952072762
890,low,2.820106029510498,2.796234130859375,2.3574645293725505,3.2350037323461995
895,low,3.3161089420318604,2.8824462890625,2.4436766875756755,3.3212158905493245
909,mid,5.739401817321777,5.93353271484375,5.120014554710798,6.747050874976702
912,mid,6.622676849365234,7.37017822265625,6.556660062523298,8.183696382789202
913,high,12.298062324523926,10.5166015625,9.071250343322754,11.961952781677246
918,low,1.2670860290527344,1.278289794921875,0.8395201934350504,1.7170593964086995
919,low,1.3281519412994385,1.392578125,0.9538085235131754,1.8313477264868245
928,low,2.037277936935425,2.0983924865722656,1.659622885085441,2.53716208805909
934,low,1.2670860290527344,1.2789764404296875,0.8402068389428629,1.717746041916512
947,low,1.364374041557312,1.1325340270996094,0.6937644256127847,1.571303628586434
948,low,2.29168701171875,3.466766357421875,3.0279967559350505,3.9055359589086995
951,mid,5.077001094818115,4.4149017333984375,3.6013835732654855,5.22841989353139
955,mid,7.248974800109863,7.2138671875,6.400349027367048,8.027385347632952
962,high,11.441338539123535,11.20361328125,9.758262062072754,12.648964500427246
99,high,10.543944358825684,10.273635864257812,8.828284645080567,11.718987083435058
995,mid,6.577536106109619,6.785919189453125,5.972401029320173,7.599437349586077
997,mid,4.452600002288818,4.63812255859375,3.824604398460798,5.451640718726702
